TradingDate,StrikePrice,CallPut,Volume,AVGPrice
2021-07-13,652.5,P,15,23.68466666666667
2021-07-13,655,P,29,24.13689655172414
2021-07-13,657.5,P,29,27.061034482758622
2021-07-13,660,P,238,29.267647058823563
2021-07-13,662.5,P,29,28.522413793103457
2021-07-13,665,P,55,29.734909090909092
2021-07-13,667.5,P,29,31.78655172413793
2021-07-13,670,P,111,32.4981981981982
2021-07-13,672.5,P,30,33.53866666666666
2021-07-13,675,P,95,34.09947368421054
2021-07-13,677.5,P,38,34.88763157894737
2021-07-13,680,P,109,35.92779816513762
2021-07-13,682.5,P,22,36.52227272727273
2021-07-13,685,P,35,38.319714285714284
2021-07-13,687.5,P,15,40.398
2021-07-13,690,P,49,41.29632653061224
2021-07-13,692.5,P,6,40.491666666666674
2021-07-13,695,P,11,45.12727272727273
2021-07-13,697.5,P,6,43.82333333333333
2021-07-13,700,P,25,45.9156
2021-07-13,702.5,P,10,46.32899999999999
2021-07-13,705,P,7,49.25714285714286
2021-07-13,707.5,P,10,49.42999999999999
2021-07-13,710,P,11,51.38
2021-07-13,715,P,4,58.3125
2021-07-13,720,P,13,60.098461538461535
2021-07-13,725,P,19,63.82526315789473
2021-07-13,730,P,11,69.70363636363636
2021-07-13,735,P,6,69.88999999999999
2021-07-13,740,P,23,75.59565217391305
2021-07-13,745,P,11,81.71545454545453
2021-07-13,750,P,19,81.21368421052632
2021-07-13,755,P,5,85.208
2021-07-13,760,P,4,88.575
2021-07-13,765,P,10,97.58000000000001
2021-07-13,770,P,9,99.4788888888889
2021-07-13,775,P,14,108.8307142857143
2021-07-13,780,P,19,107.70105263157896
2021-07-13,785,P,6,117.85666666666667
2021-07-13,790,P,10,112.103
2021-07-13,795,P,11,124.0490909090909
2021-07-13,800,P,12,127.16166666666669
2021-07-13,805,P,2,125.9
2021-07-13,810,P,3,137.13333333333335
2021-07-13,815,P,8,142.5875
2021-07-13,820,P,7,146.04285714285714
2021-07-13,825,P,13,149.21153846153845
2021-07-13,830,P,7,154.2642857142857
2021-07-13,835,P,8,156.46875
2021-07-13,840,P,6,157.5583333333333
2021-07-13,845,P,4,167.325
2021-07-13,860,P,1,182.05
2021-07-13,865,P,1,187.5
2021-07-13,880,P,1,211.9
2021-07-13,900,P,1,219.45
2021-07-13,975,P,1,287.2
2021-07-14,50,C,1,608.65
2021-07-14,200,C,1,476.75
2021-07-14,340,C,2,325.775
2021-07-14,360,C,1,312.05
2021-07-14,380,C,1,286.4
2021-07-14,410,C,2,252.6
2021-07-14,420,C,1,253.03
2021-07-14,430,C,1,235.8
2021-07-14,440,C,3,226.9666666666667
2021-07-14,450,C,1,205.95
2021-07-14,460,C,8,212.63625
2021-07-14,470,C,1,197.45
2021-07-14,480,C,9,183.1
2021-07-14,490,C,16,177.52187499999997
2021-07-14,500,C,14,166.49642857142857
2021-07-14,510,C,10,157.63500000000002
2021-07-14,520,C,12,152.02083333333334
2021-07-14,530,C,5,142.95999999999998
2021-07-14,535,C,1,135.6
2021-07-14,540,C,4,132.825
2021-07-14,545,C,13,125.83923076923081
2021-07-14,550,C,11,120.82181818181817
2021-07-14,555,C,3,123.26666666666667
2021-07-14,560,C,3,113.5
2021-07-14,565,C,10,107.566
2021-07-14,570,C,1,106.5
2021-07-14,575,C,3,96.63999999999999
2021-07-14,577.5,C,1,99.25
2021-07-14,580,C,15,88.49333333333335
2021-07-14,582.5,C,5,88.228
2021-07-14,585,C,4,89.1375
2021-07-14,587.5,C,4,86.2125
2021-07-14,590,C,6,87.41833333333334
2021-07-14,592.5,C,5,84.306
2021-07-14,595,C,2,84.025
2021-07-14,597.5,C,9,80.63777777777777
2021-07-14,600,C,45,74.51022222222224
2021-07-14,602.5,C,7,79.88571428571429
2021-07-14,605,C,6,72.38499999999999
2021-07-14,607.5,C,9,71.04444444444444
2021-07-14,610,C,13,70.0469230769231
2021-07-14,612.5,C,15,69.44
2021-07-14,615,C,13,63.224615384615376
2021-07-14,617.5,C,11,59.57272727272728
2021-07-14,620,C,24,60.893333333333324
2021-07-14,622.5,C,12,56.88416666666666
2021-07-14,625,C,15,56.381333333333345
2021-07-14,627.5,C,18,53.083888888888886
2021-07-14,630,C,25,51.8948
2021-07-14,632.5,C,6,53.40833333333333
2021-07-14,635,C,23,50.184347826086956
2021-07-14,637.5,C,12,50.6625
2021-07-14,640,C,44,47.29840909090908
2021-07-14,642.5,C,18,46.4061111111111
2021-07-14,645,C,19,43.23421052631579
2021-07-14,647.5,C,13,41.50384615384615
2021-07-14,650,C,131,39.16473282442746
2021-07-14,652.5,C,27,37.56518518518518
2021-07-14,655,C,60,34.005333333333326
2021-07-14,657.5,C,39,31.6125641025641
2021-07-14,660,C,277,33.48379061371839
2021-07-14,662.5,C,95,32.131684210526316
2021-07-14,665,C,138,32.52239130434783
2021-07-14,667.5,C,125,31.330159999999996
2021-07-14,670,C,473,30.599048625792832
2021-07-14,672.5,C,90,31.126777777777786
2021-07-14,675,C,216,28.89898148148149
2021-07-14,677.5,C,61,28.216229508196715
2021-07-14,680,C,354,26.05892655367231
2021-07-14,682.5,C,24,23.758750000000006
2021-07-14,685,C,60,23.71466666666667
2021-07-14,687.5,C,34,22.3335294117647
2021-07-14,690,C,150,20.59866666666667
2021-07-14,692.5,C,17,19.27235294117647
2021-07-14,695,C,54,20.10796296296296
2021-07-14,697.5,C,13,19.12153846153846
2021-07-14,700,C,1138,17.504666080843595
2021-07-14,702.5,C,22,16.950000000000003
2021-07-14,705,C,48,17.34145833333334
2021-07-14,707.5,C,10,15.677000000000001
2021-07-14,710,C,156,14.503974358974355
2021-07-14,715,C,43,13.389534883720932
2021-07-14,720,C,186,11.902580645161294
2021-07-14,725,C,110,11.22627272727273
2021-07-14,730,C,122,10.329590163934428
2021-07-14,735,C,73,9.781917808219172
2021-07-14,740,C,169,8.960650887573973
2021-07-14,745,C,94,8.048085106382981
2021-07-14,750,C,759,6.982924901185755
2021-07-14,755,C,47,6.003617021276596
2021-07-14,760,C,75,5.747999999999999
2021-07-14,765,C,65,5.022923076923079
2021-07-14,770,C,130,4.897461538461538
2021-07-14,775,C,83,4.349036144578312
2021-07-14,780,C,114,4.014035087719298
2021-07-14,785,C,26,3.818461538461537
2021-07-14,790,C,50,3.2152000000000003
2021-07-14,795,C,41,3.0587804878048774
2021-07-14,800,C,338,2.7449408284023686
2021-07-14,805,C,17,2.998235294117647
2021-07-14,810,C,47,2.182340425531914
2021-07-14,815,C,13,2.017692307692308
2021-07-14,820,C,27,1.96037037037037
2021-07-14,825,C,42,1.9711904761904764
2021-07-14,830,C,50,1.712
2021-07-14,835,C,5,1.72
2021-07-14,840,C,11,1.5118181818181817
2021-07-14,845,C,10,1.155
2021-07-14,850,C,99,1.2269696969696966
2021-07-14,855,C,32,1.1662500000000005
2021-07-14,860,C,5,1.1099999999999999
2021-07-14,865,C,4,0.97
2021-07-14,870,C,23,1.0082608695652175
2021-07-14,875,C,8,1.01375
2021-07-14,880,C,5,0.8320000000000001
2021-07-14,885,C,7,0.8971428571428571
2021-07-14,890,C,3,0.75
2021-07-14,895,C,1,0.82
2021-07-14,900,C,47,0.729787234042553
2021-07-14,905,C,4,0.675
2021-07-14,910,C,11,0.6690909090909091
2021-07-14,915,C,2,0.59
2021-07-14,920,C,3,0.51
2021-07-14,930,C,2,0.62
2021-07-14,935,C,1,0.63
2021-07-14,940,C,1,0.52
2021-07-14,945,C,1,0.45
2021-07-14,950,C,16,0.45562499999999995
2021-07-14,955,C,1,0.44
2021-07-14,960,C,2,0.355
2021-07-14,970,C,3,0.3466666666666667
2021-07-14,980,C,1,0.42
2021-07-14,990,C,2,0.35
2021-07-14,995,C,1,0.33
2021-07-14,1000,C,28,0.29499999999999993
2021-07-14,1005,C,1,0.23
2021-07-14,1010,C,1,0.3
2021-07-14,1015,C,2,0.275
2021-07-14,1025,C,1,0.25
2021-07-14,1035,C,2,0.225
2021-07-14,1050,C,1,0.19
2021-07-14,1060,C,1,0.18
2021-07-14,1075,C,1,0.13
2021-07-14,1080,C,2,0.2
2021-07-14,1085,C,1,0.16
2021-07-14,1100,C,1,0.17
2021-07-14,1115,C,1,0.09
2021-07-14,1120,C,4,0.095
2021-07-14,1125,C,8,0.11375
2021-07-14,1155,C,1,0.07
2021-07-14,1160,C,1,0.11
2021-07-14,1180,C,2,0.125
2021-07-14,1185,C,2,0.065
2021-07-14,1195,C,4,0.0625
2021-07-14,1200,C,4,0.07500000000000001
2021-07-14,1205,C,1,0.05
2021-07-14,1210,C,2,0.05
2021-07-14,1215,C,3,0.05000000000000001
2021-07-14,1220,C,2,0.05
2021-07-14,1225,C,3,0.05666666666666667
2021-07-14,1235,C,7,0.05285714285714286
2021-07-14,1255,C,1,0.05
2021-07-14,1275,C,2,0.03
2021-07-14,1335,C,1,0.06
2021-07-14,1375,C,6,0.035
2021-07-14,100,P,1,0.02
2021-07-14,150,P,1,0.02
2021-07-14,200,P,8,0.0475
2021-07-14,250,P,7,0.09428571428571429
2021-07-14,300,P,50,0.21259999999999998
2021-07-14,310,P,2,0.32499999999999996
2021-07-14,320,P,5,0.254
2021-07-14,330,P,5,0.338
2021-07-14,340,P,16,0.38437499999999997
2021-07-14,350,P,14,0.4521428571428571
2021-07-14,360,P,4,0.505
2021-07-14,370,P,4,0.5850000000000001
2021-07-14,380,P,6,0.685
2021-07-14,390,P,10,0.782
2021-07-14,400,P,52,0.9030769230769233
2021-07-14,410,P,12,1.0341666666666667
2021-07-14,420,P,14,1.1785714285714286
2021-07-14,430,P,7,1.3442857142857143
2021-07-14,440,P,53,1.5562264150943406
2021-07-14,450,P,87,1.6909195402298836
2021-07-14,460,P,25,1.9547999999999999
2021-07-14,470,P,27,2.2074074074074064
2021-07-14,480,P,37,2.4591891891891895
2021-07-14,490,P,30,2.772333333333333
2021-07-14,500,P,111,3.0323423423423415
2021-07-14,510,P,25,3.468
2021-07-14,520,P,42,3.8183333333333342
2021-07-14,530,P,34,4.305294117647058
2021-07-14,535,P,12,4.599166666666666
2021-07-14,540,P,53,4.946603773584907
2021-07-14,545,P,28,5.1832142857142856
2021-07-14,550,P,163,5.570552147239269
2021-07-14,555,P,16,5.870624999999999
2021-07-14,560,P,47,6.457659574468083
2021-07-14,565,P,14,6.877857142857143
2021-07-14,570,P,55,7.251454545454546
2021-07-14,575,P,40,7.756249999999999
2021-07-14,577.5,P,13,8.26230769230769
2021-07-14,580,P,88,8.53977272727273
2021-07-14,582.5,P,8,8.95875
2021-07-14,585,P,19,9.50157894736842
2021-07-14,587.5,P,11,9.64090909090909
2021-07-14,590,P,61,10.025737704918033
2021-07-14,592.5,P,10,10.615
2021-07-14,595,P,48,10.603750000000003
2021-07-14,597.5,P,12,11.23166666666667
2021-07-14,600,P,276,11.579456521739154
2021-07-14,602.5,P,7,11.27
2021-07-14,605,P,23,12.089130434782609
2021-07-14,607.5,P,5,13.244
2021-07-14,610,P,44,13.427272727272724
2021-07-14,612.5,P,10,14.669
2021-07-14,615,P,27,14.600370370370372
2021-07-14,617.5,P,14,14.847142857142858
2021-07-14,620,P,94,15.440319148936174
2021-07-14,622.5,P,19,17.132631578947368
2021-07-14,625,P,44,16.991818181818186
2021-07-14,627.5,P,8,16.742499999999996
2021-07-14,630,P,85,18.241764705882353
2021-07-14,632.5,P,10,19.118000000000002
2021-07-14,635,P,47,20.41829787234043
2021-07-14,637.5,P,18,21.819444444444443
2021-07-14,640,P,110,21.891727272727262
2021-07-14,642.5,P,8,24.102500000000003
2021-07-14,645,P,28,23.631785714285712
2021-07-14,647.5,P,16,25.633750000000003
2021-07-14,650,P,179,25.544804469273735
2021-07-14,652.5,P,25,27.706400000000002
2021-07-14,655,P,70,28.34071428571429
2021-07-14,657.5,P,5,30.113999999999997
2021-07-14,660,P,133,30.026165413533846
2021-07-14,662.5,P,34,31.645882352941165
2021-07-14,665,P,63,31.80936507936508
2021-07-14,667.5,P,32,32.48843749999999
2021-07-14,670,P,117,33.774957264957266
2021-07-14,672.5,P,36,34.7211111111111
2021-07-14,675,P,55,36.55436363636363
2021-07-14,677.5,P,29,36.48655172413795
2021-07-14,680,P,48,39.50625000000001
2021-07-14,682.5,P,11,40.27363636363636
2021-07-14,685,P,39,43.32410256410258
2021-07-14,687.5,P,18,44.99388888888889
2021-07-14,690,P,32,45.616874999999986
2021-07-14,692.5,P,20,49.502
2021-07-14,695,P,34,47.7785294117647
2021-07-14,697.5,P,22,53.369090909090914
2021-07-14,700,P,62,52.685967741935464
2021-07-14,702.5,P,13,54.857692307692304
2021-07-14,705,P,10,55.175
2021-07-14,707.5,P,4,55.334999999999994
2021-07-14,710,P,21,59.57714285714286
2021-07-14,715,P,15,63.22333333333333
2021-07-14,720,P,22,67.55363636363637
2021-07-14,725,P,13,71.54230769230769
2021-07-14,730,P,17,71.83882352941177
2021-07-14,735,P,15,77.33933333333333
2021-07-14,740,P,20,84.97600000000001
2021-07-14,745,P,15,87.79066666666664
2021-07-14,750,P,30,91.63400000000001
2021-07-14,755,P,3,94.21666666666665
2021-07-14,760,P,13,105.59769230769228
2021-07-14,765,P,14,106.37857142857145
2021-07-14,770,P,12,105.1875
2021-07-14,775,P,10,114.35
2021-07-14,780,P,28,121.46714285714282
2021-07-14,785,P,16,127.77187500000002
2021-07-14,790,P,14,127.07857142857142
2021-07-14,795,P,10,133.29999999999998
2021-07-14,800,P,18,140.8277777777778
2021-07-14,805,P,13,143.2923076923077
2021-07-14,810,P,17,149.04647058823528
2021-07-14,815,P,5,146.71999999999997
2021-07-14,820,P,6,155.74166666666665
2021-07-14,825,P,6,157.54999999999998
2021-07-14,830,P,1,166.26
2021-07-14,840,P,2,182.15
2021-07-14,850,P,1,175.33
2021-07-14,860,P,4,194.75
2021-07-14,875,P,1,219.65
2021-07-14,880,P,1,225.9
2021-07-14,890,P,2,225.85000000000002
2021-07-14,895,P,1,226.35
2021-07-14,900,P,5,231.93400000000003
2021-07-14,905,P,1,241.55
2021-07-14,910,P,1,233.4
2021-07-15,50,C,2,604.95
2021-07-15,200,C,1,455.15
2021-07-15,300,C,2,349.07500000000005
2021-07-15,400,C,1,254.9
2021-07-15,410,C,1,245
2021-07-15,430,C,1,215.84
2021-07-15,440,C,2,222.55
2021-07-15,450,C,6,203
2021-07-15,460,C,6,187.13333333333333
2021-07-15,470,C,12,183.00416666666663
2021-07-15,480,C,15,170.11333333333332
2021-07-15,490,C,19,163.88421052631574
2021-07-15,500,C,25,153.83839999999998
2021-07-15,510,C,18,144.68055555555554
2021-07-15,520,C,12,137.1783333333333
2021-07-15,530,C,2,123.025
2021-07-15,535,C,4,115.8375
2021-07-15,540,C,9,120.73333333333335
2021-07-15,545,C,11,107.1590909090909
2021-07-15,550,C,5,105.218
2021-07-15,555,C,3,96.21
2021-07-15,565,C,10,92.81
2021-07-15,570,C,6,91.17500000000001
2021-07-15,575,C,10,86.03500000000001
2021-07-15,577.5,C,4,78.0875
2021-07-15,580,C,7,76.75
2021-07-15,582.5,C,3,72.39999999999999
2021-07-15,585,C,5,77.00999999999999
2021-07-15,587.5,C,3,80.51666666666667
2021-07-15,590,C,12,69.40833333333333
2021-07-15,592.5,C,10,66.327
2021-07-15,595,C,20,66.99
2021-07-15,597.5,C,5,59.698
2021-07-15,600,C,39,63.71692307692305
2021-07-15,602.5,C,9,64.09666666666665
2021-07-15,605,C,9,60.79
2021-07-15,607.5,C,16,57.15625
2021-07-15,610,C,8,58.963750000000005
2021-07-15,612.5,C,9,57.87777777777777
2021-07-15,615,C,19,53.89789473684211
2021-07-15,617.5,C,12,48.7725
2021-07-15,620,C,17,48.78823529411765
2021-07-15,622.5,C,10,49.833
2021-07-15,625,C,25,46.215199999999996
2021-07-15,627.5,C,14,47.75642857142857
2021-07-15,630,C,56,43.20696428571431
2021-07-15,632.5,C,6,40.656666666666666
2021-07-15,635,C,27,41.47
2021-07-15,637.5,C,14,38.10642857142857
2021-07-15,640,C,159,33.389748427672956
2021-07-15,642.5,C,77,31.525454545454533
2021-07-15,645,C,166,30.275120481927694
2021-07-15,647.5,C,54,30.29166666666666
2021-07-15,650,C,477,29.521823899371054
2021-07-15,652.5,C,58,30.8398275862069
2021-07-15,655,C,209,29.445550239234432
2021-07-15,657.5,C,149,26.11261744966443
2021-07-15,660,C,333,27.24270270270272
2021-07-15,662.5,C,71,25.707183098591546
2021-07-15,665,C,128,24.91789062500002
2021-07-15,667.5,C,27,24.671481481481486
2021-07-15,670,C,182,23.001208791208796
2021-07-15,672.5,C,32,22.839687499999997
2021-07-15,675,C,142,20.328802816901415
2021-07-15,677.5,C,33,18.593939393939397
2021-07-15,680,C,335,18.355761194029846
2021-07-15,682.5,C,29,18.521379310344827
2021-07-15,685,C,85,16.881882352941176
2021-07-15,687.5,C,45,16.416666666666668
2021-07-15,690,C,231,15.291168831168829
2021-07-15,692.5,C,41,15.347073170731711
2021-07-15,695,C,70,13.252571428571429
2021-07-15,697.5,C,40,13.5475
2021-07-15,700,C,1493,12.490154052243811
2021-07-15,702.5,C,59,11.493728813559324
2021-07-15,705,C,65,11.972615384615384
2021-07-15,707.5,C,20,11.3965
2021-07-15,710,C,173,10.071445086705204
2021-07-15,715,C,81,8.816543209876542
2021-07-15,720,C,239,8.222928870292888
2021-07-15,725,C,102,7.307352941176472
2021-07-15,730,C,154,6.968311688311695
2021-07-15,735,C,57,5.950877192982458
2021-07-15,740,C,103,5.321941747572815
2021-07-15,745,C,55,5.140000000000001
2021-07-15,750,C,534,4.489906367041201
2021-07-15,755,C,45,4.154888888888889
2021-07-15,760,C,72,3.8766666666666674
2021-07-15,765,C,39,3.6464102564102565
2021-07-15,770,C,108,3.0748148148148142
2021-07-15,775,C,46,2.678260869565217
2021-07-15,780,C,81,2.379753086419755
2021-07-15,785,C,22,2.0781818181818177
2021-07-15,790,C,52,1.9626923076923082
2021-07-15,795,C,9,1.8766666666666667
2021-07-15,800,C,344,1.8045058139534877
2021-07-15,805,C,18,1.6244444444444444
2021-07-15,810,C,44,1.4609090909090907
2021-07-15,815,C,4,1.4075
2021-07-15,820,C,34,1.3711764705882354
2021-07-15,825,C,14,1.145
2021-07-15,830,C,33,1.0896969696969696
2021-07-15,835,C,6,1.0683333333333334
2021-07-15,840,C,17,0.9394117647058824
2021-07-15,845,C,1,0.9
2021-07-15,850,C,45,0.8086666666666666
2021-07-15,855,C,5,1.01
2021-07-15,860,C,6,0.7183333333333333
2021-07-15,865,C,4,0.865
2021-07-15,870,C,10,0.6620000000000001
2021-07-15,875,C,4,0.5975
2021-07-15,880,C,11,0.5863636363636364
2021-07-15,885,C,3,0.52
2021-07-15,890,C,5,0.49399999999999994
2021-07-15,900,C,37,0.4862162162162161
2021-07-15,905,C,4,0.44000000000000006
2021-07-15,910,C,4,0.38
2021-07-15,920,C,3,0.34
2021-07-15,930,C,6,0.33166666666666667
2021-07-15,935,C,1,0.29
2021-07-15,940,C,9,0.2866666666666667
2021-07-15,945,C,2,0.32499999999999996
2021-07-15,950,C,2,0.33
2021-07-15,970,C,2,0.21500000000000002
2021-07-15,985,C,3,0.18333333333333335
2021-07-15,990,C,2,0.20500000000000002
2021-07-15,995,C,1,0.19
2021-07-15,1000,C,26,0.2092307692307693
2021-07-15,1015,C,6,0.15
2021-07-15,1025,C,1,0.16
2021-07-15,1030,C,3,0.19999999999999998
2021-07-15,1045,C,1,0.13
2021-07-15,1050,C,2,0.15500000000000003
2021-07-15,1075,C,1,0.07
2021-07-15,1085,C,1,0.08
2021-07-15,1090,C,1,0.08
2021-07-15,1095,C,2,0.06
2021-07-15,1105,C,2,0.07500000000000001
2021-07-15,1120,C,2,0.075
2021-07-15,1125,C,1,0.1
2021-07-15,1140,C,3,0.05000000000000001
2021-07-15,1150,C,4,0.07500000000000001
2021-07-15,1170,C,1,0.07
2021-07-15,1175,C,2,0.06
2021-07-15,1185,C,1,0.06
2021-07-15,1200,C,9,0.07222222222222223
2021-07-15,1225,C,2,0.035
2021-07-15,1300,C,1,0.05
2021-07-15,1360,C,2,0.01
2021-07-15,1365,C,1,0.05
2021-07-15,1375,C,3,0.01
2021-07-15,50,P,2,0.02
2021-07-15,150,P,3,0.02
2021-07-15,200,P,15,0.04800000000000001
2021-07-15,250,P,5,0.138
2021-07-15,300,P,39,0.28307692307692317
2021-07-15,310,P,13,0.3146153846153847
2021-07-15,320,P,24,0.3800000000000001
2021-07-15,330,P,20,0.41
2021-07-15,340,P,11,0.48727272727272725
2021-07-15,350,P,28,0.5310714285714284
2021-07-15,360,P,19,0.6194736842105263
2021-07-15,370,P,11,0.6645454545454544
2021-07-15,380,P,8,0.7975000000000001
2021-07-15,390,P,22,0.9159090909090909
2021-07-15,400,P,134,1.0094029850746282
2021-07-15,410,P,11,1.0199999999999998
2021-07-15,420,P,28,1.209642857142857
2021-07-15,430,P,11,1.380909090909091
2021-07-15,440,P,9,1.5533333333333335
2021-07-15,450,P,91,1.674725274725273
2021-07-15,460,P,26,1.9007692307692305
2021-07-15,470,P,25,2.1035999999999992
2021-07-15,480,P,29,2.4079310344827585
2021-07-15,490,P,28,2.651785714285715
2021-07-15,500,P,155,3.0022580645161288
2021-07-15,510,P,57,3.5057894736842115
2021-07-15,520,P,61,3.8154098360655744
2021-07-15,530,P,57,4.308421052631579
2021-07-15,535,P,28,4.581785714285713
2021-07-15,540,P,79,5.002278481012659
2021-07-15,545,P,37,5.49945945945946
2021-07-15,550,P,129,5.764651162790695
2021-07-15,555,P,26,6.123846153846154
2021-07-15,560,P,83,6.732650602409639
2021-07-15,565,P,21,7.326666666666667
2021-07-15,570,P,46,7.854782608695653
2021-07-15,575,P,50,8.519999999999996
2021-07-15,577.5,P,16,8.9975
2021-07-15,580,P,73,9.217123287671232
2021-07-15,582.5,P,12,9.775833333333333
2021-07-15,585,P,57,10.13175438596491
2021-07-15,587.5,P,14,9.877857142857142
2021-07-15,590,P,108,11.051388888888894
2021-07-15,592.5,P,14,10.97642857142857
2021-07-15,595,P,33,11.893030303030304
2021-07-15,597.5,P,31,13.01774193548387
2021-07-15,600,P,239,13.101882845188285
2021-07-15,602.5,P,11,13.742727272727274
2021-07-15,605,P,58,14.179310344827583
2021-07-15,607.5,P,6,15.196666666666665
2021-07-15,610,P,67,16.171492537313437
2021-07-15,612.5,P,21,14.97
2021-07-15,615,P,43,17.48372093023256
2021-07-15,617.5,P,26,16.532692307692304
2021-07-15,620,P,126,18.240317460317463
2021-07-15,622.5,P,28,18.42714285714285
2021-07-15,625,P,67,19.799402985074636
2021-07-15,627.5,P,20,20.176499999999997
2021-07-15,630,P,101,22.35920792079209
2021-07-15,632.5,P,12,20.8
2021-07-15,635,P,63,24.697936507936504
2021-07-15,637.5,P,17,25.194705882352945
2021-07-15,640,P,189,26.52624338624336
2021-07-15,642.5,P,42,27.863095238095237
2021-07-15,645,P,125,28.665519999999994
2021-07-15,647.5,P,39,29.555897435897425
2021-07-15,650,P,534,30.561647940074913
2021-07-15,652.5,P,32,31.310312499999995
2021-07-15,655,P,86,31.91825581395348
2021-07-15,657.5,P,35,34.06028571428572
2021-07-15,660,P,189,35.162380952380936
2021-07-15,662.5,P,53,35.37320754716982
2021-07-15,665,P,31,38.54548387096775
2021-07-15,667.5,P,23,39.157391304347826
2021-07-15,670,P,55,41.32654545454545
2021-07-15,672.5,P,19,43.15263157894737
2021-07-15,675,P,54,44.454444444444434
2021-07-15,677.5,P,18,43.94888888888889
2021-07-15,680,P,51,48.27156862745098
2021-07-15,682.5,P,31,48.77258064516129
2021-07-15,685,P,20,51.58149999999999
2021-07-15,687.5,P,17,52.660000000000004
2021-07-15,690,P,37,55.90054054054055
2021-07-15,692.5,P,6,54.13166666666667
2021-07-15,695,P,24,57.26
2021-07-15,697.5,P,14,56.17142857142858
2021-07-15,700,P,36,60.40722222222222
2021-07-15,702.5,P,20,63.652
2021-07-15,705,P,13,64.71230769230769
2021-07-15,707.5,P,5,68.52799999999999
2021-07-15,710,P,22,66.80454545454546
2021-07-15,715,P,16,70.115
2021-07-15,720,P,7,78.5657142857143
2021-07-15,725,P,22,79.78818181818181
2021-07-15,730,P,14,86.39928571428571
2021-07-15,735,P,14,90.01642857142856
2021-07-15,740,P,6,94.09166666666668
2021-07-15,745,P,3,94.34999999999998
2021-07-15,750,P,13,101.01769230769231
2021-07-15,755,P,5,102.35
2021-07-15,760,P,30,108.32866666666668
2021-07-15,765,P,14,114.67857142857142
2021-07-15,770,P,13,120.58230769230772
2021-07-15,775,P,4,119.26249999999999
2021-07-15,780,P,11,133.80454545454543
2021-07-15,785,P,24,134.20958333333337
2021-07-15,790,P,17,136.85176470588235
2021-07-15,795,P,13,142.22692307692307
2021-07-15,800,P,21,150.50571428571433
2021-07-15,805,P,17,148.99235294117648
2021-07-15,810,P,5,153.64000000000001
2021-07-15,815,P,6,155.98333333333332
2021-07-15,820,P,1,161.55
2021-07-15,880,P,2,221.075
2021-07-15,885,P,2,223.15
2021-07-15,895,P,3,237.5
2021-07-15,900,P,5,251.67200000000003
2021-07-15,995,P,2,335.7
2021-07-15,1365,P,2,705.55
2021-07-16,50,C,1,600.85
2021-07-16,150,C,1,496.05
2021-07-16,300,C,2,347.33
2021-07-16,320,C,1,327.95
2021-07-16,330,C,1,321.3
2021-07-16,340,C,3,307.84999999999997
2021-07-16,360,C,3,286.65000000000003
2021-07-16,380,C,5,267.90999999999997
2021-07-16,390,C,3,259.09999999999997
2021-07-16,400,C,2,245.6
2021-07-16,410,C,1,235.55
2021-07-16,440,C,1,206.3
2021-07-16,450,C,2,197.675
2021-07-16,460,C,4,187.125
2021-07-16,470,C,2,178.525
2021-07-16,480,C,4,168.7875
2021-07-16,490,C,8,157.8175
2021-07-16,500,C,21,149.99380952380957
2021-07-16,510,C,6,139.7433333333333
2021-07-16,520,C,9,132.1511111111111
2021-07-16,530,C,1,117.65
2021-07-16,535,C,1,117.25
2021-07-16,540,C,2,110.375
2021-07-16,545,C,4,106.08749999999999
2021-07-16,550,C,15,102.00333333333334
2021-07-16,555,C,9,98.86666666666667
2021-07-16,560,C,2,92.39
2021-07-16,565,C,12,88.84083333333332
2021-07-16,570,C,6,85.71333333333332
2021-07-16,575,C,5,78.898
2021-07-16,577.5,C,8,75.95625
2021-07-16,580,C,9,73.55222222222223
2021-07-16,582.5,C,5,72.34
2021-07-16,585,C,2,70.78
2021-07-16,587.5,C,8,71.11874999999999
2021-07-16,590,C,8,67.16125
2021-07-16,592.5,C,9,65.09444444444445
2021-07-16,595,C,5,64
2021-07-16,597.5,C,5,61.660000000000004
2021-07-16,600,C,49,59.33489795918369
2021-07-16,602.5,C,17,57.650000000000006
2021-07-16,605,C,15,56.708000000000006
2021-07-16,607.5,C,8,54.432500000000005
2021-07-16,610,C,21,50.99761904761905
2021-07-16,612.5,C,10,49.24499999999999
2021-07-16,615,C,12,47.5
2021-07-16,617.5,C,23,46.34347826086957
2021-07-16,620,C,24,44.60541666666668
2021-07-16,622.5,C,8,44.322500000000005
2021-07-16,625,C,16,42.048125
2021-07-16,627.5,C,11,39.37181818181818
2021-07-16,630,C,39,38.062564102564096
2021-07-16,632.5,C,5,38.352000000000004
2021-07-16,635,C,28,35.07214285714285
2021-07-16,637.5,C,14,34.49357142857143
2021-07-16,640,C,123,32.16073170731707
2021-07-16,642.5,C,33,30.889999999999997
2021-07-16,645,C,174,29.48994252873563
2021-07-16,647.5,C,88,28.256363636363627
2021-07-16,650,C,535,27.45278504672898
2021-07-16,652.5,C,103,26.805242718446603
2021-07-16,655,C,99,25.78
2021-07-16,657.5,C,37,24.835405405405403
2021-07-16,660,C,227,22.716784140969164
2021-07-16,662.5,C,53,21.107169811320755
2021-07-16,665,C,85,20.863764705882357
2021-07-16,667.5,C,30,19.709333333333333
