TradingDate,CallPut,StrikePrice,Quantity
2021-07-12,C,855,39
2021-07-12,P,855,0
2021-07-12,C,860,120
2021-07-12,P,860,200
2021-07-12,C,865,18
2021-07-12,P,865,3
2021-07-12,C,870,221
2021-07-12,P,870,286
2021-07-12,C,875,43
2021-07-12,P,875,0
2021-07-12,C,880,205
2021-07-12,P,880,102
2021-07-12,C,885,30
2021-07-12,P,885,1
2021-07-12,C,890,274
2021-07-12,P,890,1
2021-07-12,C,895,76
2021-07-12,P,895,0
2021-07-12,C,900,953
2021-07-12,P,900,1
2021-07-12,C,905,40
2021-07-12,P,905,0
2021-07-12,C,910,246
2021-07-12,P,910,2
2021-07-12,C,915,128
2021-07-12,P,915,0
2021-07-12,C,920,247
2021-07-12,P,920,1
2021-07-12,C,925,8
2021-07-12,P,925,1
2021-07-12,C,930,364
2021-07-12,P,930,0
2021-07-12,C,935,4
2021-07-12,P,935,0
2021-07-12,C,940,405
2021-07-12,P,940,0
2021-07-12,C,945,0
2021-07-12,P,945,0
2021-07-12,C,950,183
2021-07-12,P,950,1
2021-07-12,C,955,2
2021-07-12,P,955,0
2021-07-12,C,960,218
2021-07-12,P,960,0
2021-07-12,C,965,1
2021-07-12,P,965,0
2021-07-12,C,970,280
2021-07-12,P,970,0
2021-07-12,C,975,1
2021-07-12,P,975,10
2021-07-12,C,980,137
2021-07-12,P,980,6
2021-07-12,C,985,6
2021-07-12,P,985,0
2021-07-12,C,990,181
2021-07-12,P,990,0
2021-07-12,C,995,2
2021-07-12,P,995,0
2021-07-12,C,1000,844
2021-07-12,P,1000,10
2021-07-12,C,1005,36
2021-07-12,P,1005,0
2021-07-12,C,1010,6
2021-07-12,P,1010,0
2021-07-12,C,1015,3
2021-07-12,P,1015,0
2021-07-12,C,1020,2
2021-07-12,P,1020,0
2021-07-12,C,1025,97
2021-07-12,P,1025,0
2021-07-12,C,1030,3
2021-07-12,P,1030,0
2021-07-12,C,1035,13
2021-07-12,P,1035,0
2021-07-12,C,1040,0
2021-07-12,P,1040,0
2021-07-12,C,1045,59
2021-07-12,P,1045,0
2021-07-12,C,1050,88
2021-07-12,P,1050,0
2021-07-12,C,1055,7
2021-07-12,P,1055,0
2021-07-12,C,1060,10
2021-07-12,P,1060,0
2021-07-12,C,1065,0
2021-07-12,P,1065,0
2021-07-12,C,1070,1
2021-07-12,P,1070,0
2021-07-12,C,1075,15
2021-07-12,P,1075,0
2021-07-12,C,1080,4
2021-07-12,P,1080,0
2021-07-12,C,1085,0
2021-07-12,P,1085,0
2021-07-12,C,1090,0
2021-07-12,P,1090,0
2021-07-12,C,1095,3
2021-07-12,P,1095,0
2021-07-12,C,1100,306
2021-07-12,P,1100,0
2021-07-12,C,1105,1
2021-07-12,P,1105,0
2021-07-12,C,1110,1
2021-07-12,P,1110,0
2021-07-12,C,1115,0
2021-07-12,P,1115,0
2021-07-12,C,1120,0
2021-07-12,P,1120,0
2021-07-12,C,1125,36
2021-07-12,P,1125,0
2021-07-12,C,1130,2
2021-07-12,P,1130,0
2021-07-12,C,1135,0
2021-07-12,P,1135,0
2021-07-12,C,1140,3
2021-07-12,P,1140,0
2021-07-12,C,1145,0
2021-07-12,P,1145,0
2021-07-12,C,1150,70
2021-07-12,P,1150,0
2021-07-12,C,1155,0
2021-07-12,P,1155,0
2021-07-12,C,1160,2
2021-07-12,P,1160,0
2021-07-12,C,1165,10
2021-07-12,P,1165,0
2021-07-12,C,1170,0
2021-07-12,P,1170,0
2021-07-12,C,1175,12
2021-07-12,P,1175,0
2021-07-12,C,1180,0
2021-07-12,P,1180,0
2021-07-12,C,1185,0
2021-07-12,P,1185,0
2021-07-12,C,1190,1
2021-07-12,P,1190,0
2021-07-12,C,1195,0
2021-07-12,P,1195,0
2021-07-12,C,1200,390
2021-07-12,P,1200,0
2021-07-12,C,1205,1
2021-07-12,P,1205,0
2021-07-12,C,1210,0
2021-07-12,P,1210,0
2021-07-12,C,1215,0
2021-07-12,P,1215,0
2021-07-12,C,1220,0
2021-07-12,P,1220,0
2021-07-12,C,1225,314
2021-07-12,P,1225,0
2021-07-12,C,1230,0
2021-07-12,P,1230,0
2021-07-12,C,1235,6
2021-07-12,P,1235,0
2021-07-12,C,1240,10
2021-07-12,P,1240,0
2021-07-12,C,1245,0
2021-07-12,P,1245,0
2021-07-12,C,1250,1
2021-07-12,P,1250,0
2021-07-12,C,1255,0
2021-07-12,P,1255,0
2021-07-12,C,1260,13
2021-07-12,P,1260,0
2021-07-12,C,1265,9
2021-07-12,P,1265,0
2021-07-12,C,1270,0
2021-07-12,P,1270,0
2021-07-12,C,1275,2
2021-07-12,P,1275,0
2021-07-12,C,1280,4
2021-07-12,P,1280,0
2021-07-12,C,1285,2
2021-07-12,P,1285,0
2021-07-12,C,1290,1
2021-07-12,P,1290,0
2021-07-12,C,1295,0
2021-07-12,P,1295,0
2021-07-12,C,1300,53
2021-07-12,P,1300,0
2021-07-12,C,1305,0
2021-07-12,P,1305,0
2021-07-12,C,1310,1
2021-07-12,P,1310,0
2021-07-12,C,1315,0
2021-07-12,P,1315,0
2021-07-12,C,1320,6
2021-07-12,P,1320,0
2021-07-12,C,1325,0
2021-07-12,P,1325,0
2021-07-12,C,1330,0
2021-07-12,P,1330,0
2021-07-12,C,1335,11
2021-07-12,P,1335,0
2021-07-12,C,1340,12
2021-07-12,P,1340,0
2021-07-12,C,1345,10
2021-07-12,P,1345,0
2021-07-12,C,1350,12
2021-07-12,P,1350,0
2021-07-12,C,1355,12
2021-07-12,P,1355,0
2021-07-12,C,1360,71
2021-07-12,P,1360,0
2021-07-12,C,1365,11
2021-07-12,P,1365,0
2021-07-12,C,1375,358
2021-07-12,P,1375,0
2021-07-13,C,50,4
2021-07-13,P,50,9
2021-07-13,C,100,2
2021-07-13,P,100,121
2021-07-13,C,150,0
2021-07-13,P,150,209
2021-07-13,C,200,1
2021-07-13,P,200,462
2021-07-13,C,250,7
2021-07-13,P,250,920
2021-07-13,C,300,17
2021-07-13,P,300,928
2021-07-13,C,310,3
2021-07-13,P,310,423
2021-07-13,C,320,1
2021-07-13,P,320,179
2021-07-13,C,330,1
2021-07-13,P,330,285
2021-07-13,C,340,33
2021-07-13,P,340,561
2021-07-13,C,350,10
2021-07-13,P,350,6622
2021-07-13,C,360,2
2021-07-13,P,360,217
2021-07-13,C,370,0
2021-07-13,P,370,218
2021-07-13,C,380,3
2021-07-13,P,380,113
2021-07-13,C,390,5
2021-07-13,P,390,153
2021-07-13,C,400,7
2021-07-13,P,400,2138
2021-07-13,C,410,6
2021-07-13,P,410,253
2021-07-13,C,420,14
2021-07-13,P,420,472
2021-07-13,C,430,9
2021-07-13,P,430,1202
2021-07-13,C,440,7
2021-07-13,P,440,295
2021-07-13,C,450,23
2021-07-13,P,450,1848
2021-07-13,C,460,6
2021-07-13,P,460,206
2021-07-13,C,470,5
2021-07-13,P,470,376
2021-07-13,C,480,28
2021-07-13,P,480,474
2021-07-13,C,490,30
2021-07-13,P,490,984
2021-07-13,C,500,325
2021-07-13,P,500,4761
2021-07-13,C,510,14
2021-07-13,P,510,556
2021-07-13,C,520,43
2021-07-13,P,520,877
2021-07-13,C,530,19
2021-07-13,P,530,3404
2021-07-13,C,535,14
2021-07-13,P,535,606
2021-07-13,C,540,106
2021-07-13,P,540,555
2021-07-13,C,545,15
2021-07-13,P,545,535
2021-07-13,C,550,160
2021-07-13,P,550,1493
2021-07-13,C,555,41
2021-07-13,P,555,259
2021-07-13,C,560,2612
2021-07-13,P,560,655
2021-07-13,C,565,77
2021-07-13,P,565,282
2021-07-13,C,570,99
2021-07-13,P,570,571
2021-07-13,C,575,103
2021-07-13,P,575,474
2021-07-13,C,577.5,19
2021-07-13,P,577.5,164
2021-07-13,C,580,167
2021-07-13,P,580,958
2021-07-13,C,582.5,17
2021-07-13,P,582.5,274
2021-07-13,C,585,57
2021-07-13,P,585,567
2021-07-13,C,587.5,17
2021-07-13,P,587.5,665
2021-07-13,C,590,234
2021-07-13,P,590,1078
2021-07-13,C,592.5,49
2021-07-13,P,592.5,521
2021-07-13,C,595,46
2021-07-13,P,595,771
2021-07-13,C,597.5,34
2021-07-13,P,597.5,182
2021-07-13,C,600,2950
2021-07-13,P,600,3556
2021-07-13,C,602.5,28
2021-07-13,P,602.5,312
2021-07-13,C,605,56
2021-07-13,P,605,337
2021-07-13,C,607.5,1121
2021-07-13,P,607.5,147
2021-07-13,C,610,201
2021-07-13,P,610,1588
2021-07-13,C,612.5,37
2021-07-13,P,612.5,57
2021-07-13,C,615,52
2021-07-13,P,615,1170
2021-07-13,C,617.5,65
2021-07-13,P,617.5,287
2021-07-13,C,620,658
2021-07-13,P,620,798
2021-07-13,C,622.5,36
2021-07-13,P,622.5,203
2021-07-13,C,625,113
2021-07-13,P,625,363
2021-07-13,C,627.5,18
2021-07-13,P,627.5,83
2021-07-13,C,630,163
2021-07-13,P,630,573
2021-07-13,C,632.5,21
2021-07-13,P,632.5,51
2021-07-13,C,635,87
2021-07-13,P,635,194
2021-07-13,C,637.5,130
2021-07-13,P,637.5,103
2021-07-13,C,640,4031
2021-07-13,P,640,16055
2021-07-13,C,642.5,73
2021-07-13,P,642.5,1148
2021-07-13,C,645,377
2021-07-13,P,645,323
2021-07-13,C,647.5,67
2021-07-13,P,647.5,160
2021-07-13,C,650,7513
2021-07-13,P,650,2006
2021-07-13,C,652.5,532
2021-07-13,P,652.5,343
2021-07-13,C,655,390
2021-07-13,P,655,881
2021-07-13,C,657.5,46
2021-07-13,P,657.5,145
2021-07-13,C,660,851
2021-07-13,P,660,849
2021-07-13,C,662.5,87
2021-07-13,P,662.5,168
2021-07-13,C,665,375
2021-07-13,P,665,226
2021-07-13,C,667.5,131
2021-07-13,P,667.5,83
2021-07-13,C,670,1122
2021-07-13,P,670,468
2021-07-13,C,672.5,83
2021-07-13,P,672.5,180
2021-07-13,C,675,658
2021-07-13,P,675,614
2021-07-13,C,677.5,272
2021-07-13,P,677.5,171
2021-07-13,C,680,2811
2021-07-13,P,680,854
2021-07-13,C,682.5,154
2021-07-13,P,682.5,38
2021-07-13,C,685,427
2021-07-13,P,685,433
2021-07-13,C,687.5,119
2021-07-13,P,687.5,33
2021-07-13,C,690,1397
2021-07-13,P,690,520
2021-07-13,C,692.5,88
2021-07-13,P,692.5,28
2021-07-13,C,695,310
2021-07-13,P,695,80
2021-07-13,C,697.5,152
2021-07-13,P,697.5,31
2021-07-13,C,700,4362
2021-07-13,P,700,523
2021-07-13,C,702.5,117
2021-07-13,P,702.5,29
2021-07-13,C,705,604
2021-07-13,P,705,31
2021-07-13,C,707.5,86
2021-07-13,P,707.5,18
2021-07-13,C,710,839
2021-07-13,P,710,74
2021-07-13,C,715,266
2021-07-13,P,715,48
2021-07-13,C,720,3474
2021-07-13,P,720,451
2021-07-13,C,725,422
2021-07-13,P,725,37
2021-07-13,C,730,663
2021-07-13,P,730,89
2021-07-13,C,735,91
2021-07-13,P,735,6
2021-07-13,C,740,7108
2021-07-13,P,740,68
2021-07-13,C,745,123
2021-07-13,P,745,57
2021-07-13,C,750,8372
2021-07-13,P,750,402
2021-07-13,C,755,120
2021-07-13,P,755,108
2021-07-13,C,760,588
2021-07-13,P,760,591
2021-07-13,C,765,2027
2021-07-13,P,765,5
2021-07-13,C,770,3068
2021-07-13,P,770,33
2021-07-13,C,775,2089
2021-07-13,P,775,7
2021-07-13,C,780,445
2021-07-13,P,780,164
2021-07-13,C,785,49
2021-07-13,P,785,4
2021-07-13,C,790,457
2021-07-13,P,790,85
2021-07-13,C,795,68
2021-07-13,P,795,11
2021-07-13,C,800,2645
2021-07-13,P,800,381
2021-07-13,C,805,333
2021-07-13,P,805,18
2021-07-13,C,810,396
2021-07-13,P,810,14
2021-07-13,C,815,131
2021-07-13,P,815,6
2021-07-13,C,820,1248
2021-07-13,P,820,18
2021-07-13,C,825,118
2021-07-13,P,825,1
2021-07-13,C,830,232
2021-07-13,P,830,17
2021-07-13,C,835,39
2021-07-13,P,835,15
2021-07-13,C,840,401
2021-07-13,P,840,5
2021-07-13,C,845,25
2021-07-13,P,845,9
2021-07-13,C,850,843
2021-07-13,P,850,16
2021-07-13,C,855,76
2021-07-13,P,855,0
2021-07-13,C,860,168
2021-07-13,P,860,202
2021-07-13,C,865,21
2021-07-13,P,865,0
2021-07-13,C,870,228
2021-07-13,P,870,288
2021-07-13,C,875,55
2021-07-13,P,875,1
2021-07-13,C,880,227
2021-07-13,P,880,104
2021-07-13,C,885,37
2021-07-13,P,885,2
2021-07-13,C,890,276
2021-07-13,P,890,1
2021-07-13,C,895,78
2021-07-13,P,895,1
2021-07-13,C,900,1416
2021-07-13,P,900,1
2021-07-13,C,905,43
2021-07-13,P,905,2
2021-07-13,C,910,258
2021-07-13,P,910,3
2021-07-13,C,915,129
2021-07-13,P,915,1
2021-07-13,C,920,250
2021-07-13,P,920,1
2021-07-13,C,925,22
2021-07-13,P,925,9
2021-07-13,C,930,374
2021-07-13,P,930,3
2021-07-13,C,935,103
2021-07-13,P,935,0
2021-07-13,C,940,436
2021-07-13,P,940,0
2021-07-13,C,945,13
2021-07-13,P,945,0
2021-07-13,C,950,1188
2021-07-13,P,950,1
2021-07-13,C,955,2
2021-07-13,P,955,0
2021-07-13,C,960,221
2021-07-13,P,960,0
2021-07-13,C,965,2
2021-07-13,P,965,0
2021-07-13,C,970,280
2021-07-13,P,970,0
2021-07-13,C,975,1
2021-07-13,P,975,11
2021-07-13,C,980,148
2021-07-13,P,980,6
2021-07-13,C,985,9
2021-07-13,P,985,0
2021-07-13,C,990,181
2021-07-13,P,990,0
2021-07-13,C,995,1
2021-07-13,P,995,0
2021-07-13,C,1000,1007
2021-07-13,P,1000,10
2021-07-13,C,1005,36
2021-07-13,P,1005,0
2021-07-13,C,1010,53
2021-07-13,P,1010,0
2021-07-13,C,1015,4
2021-07-13,P,1015,0
2021-07-13,C,1020,2
2021-07-13,P,1020,0
2021-07-13,C,1025,103
2021-07-13,P,1025,0
2021-07-13,C,1030,2
2021-07-13,P,1030,0
2021-07-13,C,1035,14
2021-07-13,P,1035,0
2021-07-13,C,1040,1
2021-07-13,P,1040,0
2021-07-13,C,1045,59
2021-07-13,P,1045,0
2021-07-13,C,1050,89
2021-07-13,P,1050,0
2021-07-13,C,1055,8
2021-07-13,P,1055,0
2021-07-13,C,1060,11
2021-07-13,P,1060,0
2021-07-13,C,1065,1
2021-07-13,P,1065,0
2021-07-13,C,1070,3
2021-07-13,P,1070,0
2021-07-13,C,1075,15
2021-07-13,P,1075,0
2021-07-13,C,1080,4
2021-07-13,P,1080,0
2021-07-13,C,1085,0
2021-07-13,P,1085,0
2021-07-13,C,1090,17
2021-07-13,P,1090,0
2021-07-13,C,1095,3
2021-07-13,P,1095,0
2021-07-13,C,1100,307
2021-07-13,P,1100,0
2021-07-13,C,1105,1
2021-07-13,P,1105,0
2021-07-13,C,1110,0
2021-07-13,P,1110,0
2021-07-13,C,1115,1
2021-07-13,P,1115,0
2021-07-13,C,1120,0
2021-07-13,P,1120,0
2021-07-13,C,1125,36
2021-07-13,P,1125,0
2021-07-13,C,1130,2
2021-07-13,P,1130,0
2021-07-13,C,1135,1
2021-07-13,P,1135,0
2021-07-13,C,1140,3
2021-07-13,P,1140,0
2021-07-13,C,1145,0
2021-07-13,P,1145,0
2021-07-13,C,1150,71
2021-07-13,P,1150,0
2021-07-13,C,1155,0
2021-07-13,P,1155,0
2021-07-13,C,1160,2
2021-07-13,P,1160,0
2021-07-13,C,1165,10
2021-07-13,P,1165,0
2021-07-13,C,1170,0
2021-07-13,P,1170,0
2021-07-13,C,1175,12
2021-07-13,P,1175,0
2021-07-13,C,1180,1
2021-07-13,P,1180,0
2021-07-13,C,1185,1
2021-07-13,P,1185,0
2021-07-13,C,1190,1
2021-07-13,P,1190,0
2021-07-13,C,1195,1
2021-07-13,P,1195,0
2021-07-13,C,1200,362
2021-07-13,P,1200,0
2021-07-13,C,1205,1
2021-07-13,P,1205,0
2021-07-13,C,1210,0
2021-07-13,P,1210,0
2021-07-13,C,1215,0
2021-07-13,P,1215,0
2021-07-13,C,1220,0
2021-07-13,P,1220,0
2021-07-13,C,1225,314
2021-07-13,P,1225,0
2021-07-13,C,1230,0
2021-07-13,P,1230,0
2021-07-13,C,1235,6
2021-07-13,P,1235,0
2021-07-13,C,1240,12
2021-07-13,P,1240,0
2021-07-13,C,1245,0
2021-07-13,P,1245,0
2021-07-13,C,1250,4
2021-07-13,P,1250,0
2021-07-13,C,1255,2
2021-07-13,P,1255,0
2021-07-13,C,1260,13
2021-07-13,P,1260,0
2021-07-13,C,1265,9
2021-07-13,P,1265,0
2021-07-13,C,1270,41
2021-07-13,P,1270,0
2021-07-13,C,1275,2
2021-07-13,P,1275,0
2021-07-13,C,1280,4
2021-07-13,P,1280,0
2021-07-13,C,1285,2
2021-07-13,P,1285,0
2021-07-13,C,1290,1
2021-07-13,P,1290,0
2021-07-13,C,1295,0
2021-07-13,P,1295,0
2021-07-13,C,1300,53
2021-07-13,P,1300,0
2021-07-13,C,1305,2
2021-07-13,P,1305,0
2021-07-13,C,1310,1
2021-07-13,P,1310,0
2021-07-13,C,1315,0
2021-07-13,P,1315,0
2021-07-13,C,1320,2
2021-07-13,P,1320,0
2021-07-13,C,1325,0
2021-07-13,P,1325,0
2021-07-13,C,1330,0
2021-07-13,P,1330,0
2021-07-13,C,1335,11
2021-07-13,P,1335,0
2021-07-13,C,1340,14
2021-07-13,P,1340,0
2021-07-13,C,1345,30
2021-07-13,P,1345,0
2021-07-13,C,1350,14
2021-07-13,P,1350,0
2021-07-13,C,1355,11
2021-07-13,P,1355,0
2021-07-13,C,1360,115
2021-07-13,P,1360,0
2021-07-13,C,1365,11
2021-07-13,P,1365,0
2021-07-13,C,1375,483
2021-07-13,P,1375,0
2021-07-14,C,50,4
2021-07-14,P,50,9
2021-07-14,C,100,2
2021-07-14,P,100,121
2021-07-14,C,150,0
2021-07-14,P,150,238
2021-07-14,C,200,1
2021-07-14,P,200,473
2021-07-14,C,250,7
2021-07-14,P,250,924
2021-07-14,C,300,17
2021-07-14,P,300,994
2021-07-14,C,310,3
2021-07-14,P,310,397
2021-07-14,C,320,1
2021-07-14,P,320,189
2021-07-14,C,330,1
2021-07-14,P,330,291
2021-07-14,C,340,33
2021-07-14,P,340,566
2021-07-14,C,350,10
2021-07-14,P,350,6675
2021-07-14,C,360,2
2021-07-14,P,360,204
2021-07-14,C,370,0
2021-07-14,P,370,245
2021-07-14,C,380,3
2021-07-14,P,380,105
2021-07-14,C,390,5
2021-07-14,P,390,236
2021-07-14,C,400,11
2021-07-14,P,400,2302
2021-07-14,C,410,6
2021-07-14,P,410,289
2021-07-14,C,420,14
2021-07-14,P,420,509
2021-07-14,C,430,9
2021-07-14,P,430,1258
2021-07-14,C,440,7
2021-07-14,P,440,457
2021-07-14,C,450,22
2021-07-14,P,450,1925
2021-07-14,C,460,10
2021-07-14,P,460,320
2021-07-14,C,470,10
2021-07-14,P,470,408
2021-07-14,C,480,26
2021-07-14,P,480,504
2021-07-14,C,490,39
2021-07-14,P,490,1039
2021-07-14,C,500,128
2021-07-14,P,500,5010
2021-07-14,C,510,17
2021-07-14,P,510,634
2021-07-14,C,520,55
2021-07-14,P,520,1047
2021-07-14,C,530,34
2021-07-14,P,530,3494
2021-07-14,C,535,25
2021-07-14,P,535,641
2021-07-14,C,540,114
2021-07-14,P,540,623
2021-07-14,C,545,26
2021-07-14,P,545,586
2021-07-14,C,550,177
2021-07-14,P,550,1716
2021-07-14,C,555,38
2021-07-14,P,555,343
2021-07-14,C,560,2612
2021-07-14,P,560,815
2021-07-14,C,565,83
2021-07-14,P,565,337
2021-07-14,C,570,145
2021-07-14,P,570,644
2021-07-14,C,575,106
2021-07-14,P,575,493
2021-07-14,C,577.5,22
2021-07-14,P,577.5,173
2021-07-14,C,580,167
2021-07-14,P,580,1031
2021-07-14,C,582.5,18
2021-07-14,P,582.5,302
2021-07-14,C,585,68
2021-07-14,P,585,615
2021-07-14,C,587.5,21
2021-07-14,P,587.5,656
2021-07-14,C,590,231
2021-07-14,P,590,1164
2021-07-14,C,592.5,50
2021-07-14,P,592.5,530
2021-07-14,C,595,46
2021-07-14,P,595,805
2021-07-14,C,597.5,34
2021-07-14,P,597.5,299
2021-07-14,C,600,2970
2021-07-14,P,600,3893
2021-07-14,C,602.5,32
2021-07-14,P,602.5,462
2021-07-14,C,605,57
2021-07-14,P,605,402
2021-07-14,C,607.5,1121
2021-07-14,P,607.5,154
2021-07-14,C,610,219
2021-07-14,P,610,1699
2021-07-14,C,612.5,40
2021-07-14,P,612.5,82
2021-07-14,C,615,51
2021-07-14,P,615,1573
2021-07-14,C,617.5,66
2021-07-14,P,617.5,311
2021-07-14,C,620,655
2021-07-14,P,620,968
2021-07-14,C,622.5,34
2021-07-14,P,622.5,215
2021-07-14,C,625,107
2021-07-14,P,625,421
2021-07-14,C,627.5,22
2021-07-14,P,627.5,108
2021-07-14,C,630,189
2021-07-14,P,630,714
2021-07-14,C,632.5,31
2021-07-14,P,632.5,61
2021-07-14,C,635,102
2021-07-14,P,635,224
2021-07-14,C,637.5,150
2021-07-14,P,637.5,127
2021-07-14,C,640,4030
2021-07-14,P,640,16347
2021-07-14,C,642.5,80
2021-07-14,P,642.5,1156
2021-07-14,C,645,387
2021-07-14,P,645,334
2021-07-14,C,647.5,98
2021-07-14,P,647.5,173
2021-07-14,C,650,7567
2021-07-14,P,650,1942
2021-07-14,C,652.5,520
2021-07-14,P,652.5,377
2021-07-14,C,655,381
2021-07-14,P,655,898
2021-07-14,C,657.5,40
2021-07-14,P,657.5,298
2021-07-14,C,660,882
2021-07-14,P,660,2616
2021-07-14,C,662.5,104
2021-07-14,P,662.5,263
2021-07-14,C,665,388
2021-07-14,P,665,333
2021-07-14,C,667.5,140
2021-07-14,P,667.5,108
2021-07-14,C,670,1256
2021-07-14,P,670,588
2021-07-14,C,672.5,159
2021-07-14,P,672.5,261
2021-07-14,C,675,758
2021-07-14,P,675,631
2021-07-14,C,677.5,297
2021-07-14,P,677.5,222
2021-07-14,C,680,3031
2021-07-14,P,680,887
2021-07-14,C,682.5,159
2021-07-14,P,682.5,49
2021-07-14,C,685,446
2021-07-14,P,685,423
2021-07-14,C,687.5,149
2021-07-14,P,687.5,31
2021-07-14,C,690,1608
2021-07-14,P,690,553
2021-07-14,C,692.5,104
2021-07-14,P,692.5,34
2021-07-14,C,695,336
2021-07-14,P,695,84
2021-07-14,C,697.5,161
2021-07-14,P,697.5,37
2021-07-14,C,700,4150
2021-07-14,P,700,536
2021-07-14,C,702.5,140
2021-07-14,P,702.5,27
2021-07-14,C,705,618
2021-07-14,P,705,49
2021-07-14,C,707.5,108
2021-07-14,P,707.5,27
2021-07-14,C,710,648
2021-07-14,P,710,96
2021-07-14,C,715,243
2021-07-14,P,715,52
2021-07-14,C,720,3269
2021-07-14,P,720,382
2021-07-14,C,725,446
2021-07-14,P,725,49
2021-07-14,C,730,683
2021-07-14,P,730,107
2021-07-14,C,735,110
2021-07-14,P,735,8
2021-07-14,C,740,7125
2021-07-14,P,740,92
2021-07-14,C,745,133
2021-07-14,P,745,67
2021-07-14,C,750,8757
2021-07-14,P,750,413
2021-07-14,C,755,204
2021-07-14,P,755,111
2021-07-14,C,760,594
2021-07-14,P,760,593
2021-07-14,C,765,2033
2021-07-14,P,765,9
2021-07-14,C,770,3148
2021-07-14,P,770,44
2021-07-14,C,775,1657
2021-07-14,P,775,10
2021-07-14,C,780,462
2021-07-14,P,780,170
2021-07-14,C,785,72
2021-07-14,P,785,12
2021-07-14,C,790,467
2021-07-14,P,790,86
2021-07-14,C,795,52
2021-07-14,P,795,8
2021-07-14,C,800,2601
2021-07-14,P,800,386
2021-07-14,C,805,341
2021-07-14,P,805,15
2021-07-14,C,810,397
2021-07-14,P,810,21
2021-07-14,C,815,142
2021-07-14,P,815,12
2021-07-14,C,820,1249
2021-07-14,P,820,20
2021-07-14,C,825,132
2021-07-14,P,825,3
2021-07-14,C,830,251
2021-07-14,P,830,26
2021-07-14,C,835,87
2021-07-14,P,835,15
2021-07-14,C,840,482
2021-07-14,P,840,4
2021-07-14,C,845,24
2021-07-14,P,845,13
2021-07-14,C,850,904
2021-07-14,P,850,16
2021-07-14,C,855,55
2021-07-14,P,855,0
2021-07-14,C,860,168
2021-07-14,P,860,202
2021-07-14,C,865,73
2021-07-14,P,865,1
2021-07-14,C,870,246
2021-07-14,P,870,288
2021-07-14,C,875,57
2021-07-14,P,875,1
2021-07-14,C,880,232
2021-07-14,P,880,104
2021-07-14,C,885,54
2021-07-14,P,885,2
2021-07-14,C,890,276
2021-07-14,P,890,1
2021-07-14,C,895,79
2021-07-14,P,895,1
2021-07-14,C,900,1408
2021-07-14,P,900,1
2021-07-14,C,905,56
2021-07-14,P,905,2
2021-07-14,C,910,260
2021-07-14,P,910,3
2021-07-14,C,915,129
2021-07-14,P,915,1
2021-07-14,C,920,252
2021-07-14,P,920,1
2021-07-14,C,925,24
2021-07-14,P,925,9
2021-07-14,C,930,351
2021-07-14,P,930,3
2021-07-14,C,935,103
2021-07-14,P,935,0
2021-07-14,C,940,437
2021-07-14,P,940,0
2021-07-14,C,945,14
2021-07-14,P,945,0
2021-07-14,C,950,1188
2021-07-14,P,950,1
2021-07-14,C,955,3
2021-07-14,P,955,0
2021-07-14,C,960,222
2021-07-14,P,960,0
2021-07-14,C,965,2
2021-07-14,P,965,0
2021-07-14,C,970,281
2021-07-14,P,970,0
2021-07-14,C,975,1
2021-07-14,P,975,11
2021-07-14,C,980,148
2021-07-14,P,980,6
2021-07-14,C,985,8
2021-07-14,P,985,0
2021-07-14,C,990,181
2021-07-14,P,990,0
2021-07-14,C,995,1
2021-07-14,P,995,0
2021-07-14,C,1000,1090
2021-07-14,P,1000,10
2021-07-14,C,1005,36
2021-07-14,P,1005,0
2021-07-14,C,1010,63
2021-07-14,P,1010,0
2021-07-14,C,1015,13
2021-07-14,P,1015,0
2021-07-14,C,1020,2
2021-07-14,P,1020,0
2021-07-14,C,1025,103
2021-07-14,P,1025,0
2021-07-14,C,1030,3
2021-07-14,P,1030,0
2021-07-14,C,1035,13
2021-07-14,P,1035,0
2021-07-14,C,1040,1
2021-07-14,P,1040,0
2021-07-14,C,1045,59
2021-07-14,P,1045,0
2021-07-14,C,1050,89
2021-07-14,P,1050,0
2021-07-14,C,1055,8
2021-07-14,P,1055,0
2021-07-14,C,1060,11
2021-07-14,P,1060,0
2021-07-14,C,1065,1
2021-07-14,P,1065,0
2021-07-14,C,1070,3
2021-07-14,P,1070,0
2021-07-14,C,1075,15
2021-07-14,P,1075,0
2021-07-14,C,1080,4
2021-07-14,P,1080,0
2021-07-14,C,1085,0
2021-07-14,P,1085,0
2021-07-14,C,1090,17
2021-07-14,P,1090,0
2021-07-14,C,1095,4
2021-07-14,P,1095,0
2021-07-14,C,1100,309
2021-07-14,P,1100,0
2021-07-14,C,1105,0
2021-07-14,P,1105,0
2021-07-14,C,1110,0
2021-07-14,P,1110,0
2021-07-14,C,1115,1
2021-07-14,P,1115,0
2021-07-14,C,1120,1
2021-07-14,P,1120,0
2021-07-14,C,1125,36
2021-07-14,P,1125,0
2021-07-14,C,1130,2
2021-07-14,P,1130,0
2021-07-14,C,1135,1
2021-07-14,P,1135,0
2021-07-14,C,1140,3
2021-07-14,P,1140,0
2021-07-14,C,1145,0
2021-07-14,P,1145,0
2021-07-14,C,1150,71
2021-07-14,P,1150,0
2021-07-14,C,1155,1
2021-07-14,P,1155,0
2021-07-14,C,1160,6
2021-07-14,P,1160,0
2021-07-14,C,1165,10
2021-07-14,P,1165,0
2021-07-14,C,1170,0
2021-07-14,P,1170,0
