TradingDate,CallPut,420,1150,730,1245,585,970,370,1335,630,677.5,870,320,1135,530,1230,770,1320,815,622.5,670,1120,715,955,1305,615,855,1105,707.5,900,755,1290,800,607.5,1090,700,940,1180,1275,600,985,1075,692.5,885,1165,545,1260,785,592.5,470,1350,637.5,1060,685,300,1055,682.5,875,200,1240,775,582.5,1015,1040,675,915,150,1130,1225,575,960,620,1025,667.5,860,1115,520,1210,760,1000,1300,612.5,660,1100,705,1195,560,945,1285,605,652.5,380,845,500,1085,697.5,745,330,450,1270,597.5,790,1365,645,400,1070,690,930,350,1255,590,830,587.5,1345,635,1020,1050,680,1145,535,920,1235,580,1330,627.5,820,1035,672.5,720,100,1220,765,1005,665,410,905,1205,565,950,805,360,480,50,657.5,850,310,430,1190,750,990,1375,650,890,1080,1175,550,935,1265,595,1360,642.5,835,250,1065,687.5,1160,735,975,1250,780,1340,632.5,825,490,1045,1140,725,440,965,577.5,1325,625,1010,390,865,510,1030,1125,910,340,460,1215,570,1310,617.5,810,662.5,1110,710,1200,1295,610,995,655,1095,702.5,895,1185,555,1280,602.5,795,647.5,840,695,1170,740,980,1355,640,880,1155,540,925
2021-06-29,C,NULL,6,36,NULL,NULL,2,NULL,NULL,14,33,8,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,178,NULL,62,NULL,NULL,NULL,NULL,NULL,NULL,147,NULL,NULL,185,NULL,NULL,550,2,NULL,1,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,5,NULL,11,1,9,12,37,NULL,NULL,NULL,59,394,NULL,1,12,6,53,NULL,1,NULL,NULL,NULL,774,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,20,NULL,NULL,95,12,NULL,NULL,30,24,NULL,NULL,6,NULL,11,348,NULL,NULL,11,NULL,1,NULL,3,24,NULL,5,109,NULL,NULL,NULL,NULL,33,1,NULL,NULL,44,37,NULL,NULL,3,NULL,7,102,NULL,1,NULL,219,NULL,264,1108,26,NULL,2,10,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,52,NULL,20,NULL,NULL,NULL,NULL,103,1,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,1,16,NULL,1,NULL,4,NULL,NULL,15,3,NULL,30,7,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,40,NULL,3,NULL,NULL,27,21,NULL,53,252,NULL,186,22,NULL,NULL,NULL
2021-06-30,P,24,NULL,4,NULL,66,NULL,47,NULL,45,2,400,5,NULL,67,NULL,NULL,NULL,NULL,1,68,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,2,9,NULL,21,NULL,NULL,NULL,71,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,32,2,NULL,5,NULL,55,102,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,43,NULL,2,NULL,NULL,38,NULL,18,NULL,2,400,NULL,41,NULL,142,NULL,NULL,8,17,NULL,NULL,NULL,34,NULL,NULL,106,6,110,NULL,468,NULL,NULL,NULL,15,58,NULL,10,2,NULL,2,64,NULL,45,NULL,33,NULL,30,NULL,26,NULL,3,NULL,NULL,82,NULL,373,NULL,NULL,42,NULL,1,NULL,NULL,NULL,16,11,NULL,NULL,NULL,18,24,NULL,NULL,10,NULL,NULL,15,6,NULL,1,NULL,3,2,NULL,120,NULL,NULL,101,2,NULL,NULL,112,NULL,NULL,36,NULL,2,NULL,190,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,NULL,10,NULL,NULL,NULL,36,NULL,10,NULL,39,NULL,41,NULL,20,NULL,NULL,NULL,180,2,NULL,34,NULL,2,NULL,1,NULL,1,NULL,NULL,40,NULL,38,NULL,NULL,NULL,NULL,30,NULL,121,NULL,2,NULL,1,NULL,6,NULL,NULL,65,NULL,NULL,254,NULL
2021-06-30,C,NULL,2,46,NULL,NULL,14,NULL,NULL,11,15,6,NULL,NULL,NULL,NULL,61,NULL,NULL,10,75,NULL,19,NULL,NULL,5,NULL,NULL,NULL,395,NULL,NULL,202,1,NULL,425,1,NULL,NULL,3,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,6,3,NULL,203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,NULL,NULL,NULL,NULL,2,2,6,4,2,22,NULL,NULL,NULL,63,99,16,3,23,12,233,NULL,NULL,NULL,NULL,5,3,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,1,63,NULL,41,NULL,NULL,136,7,NULL,NULL,NULL,62,NULL,NULL,24,NULL,4,137,NULL,NULL,3,NULL,1,NULL,3,1037,NULL,4,498,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,1,71,NULL,NULL,NULL,216,NULL,30,38,32,NULL,2,1,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,223,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,1,17,NULL,1,NULL,3,NULL,4,40,2,NULL,39,2,NULL,2,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,5,31,NULL,624,1,NULL,35,7,NULL,2,NULL
2021-07-01,C,NULL,NULL,54,NULL,NULL,NULL,NULL,NULL,23,36,13,NULL,NULL,NULL,NULL,29,NULL,2,5,646,NULL,19,NULL,NULL,5,10,NULL,1,112,6,1,313,NULL,NULL,451,NULL,NULL,NULL,5,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128,1,NULL,34,4,NULL,NULL,3,NULL,NULL,NULL,296,NULL,NULL,2,11,NULL,1,548,NULL,10,127,NULL,NULL,NULL,67,245,NULL,3,35,346,43,NULL,NULL,NULL,NULL,NULL,6,1,1,NULL,NULL,5,5,NULL,2,NULL,1,23,10,4,NULL,NULL,195,2,NULL,NULL,1,29,NULL,NULL,15,NULL,4,440,NULL,NULL,NULL,NULL,NULL,NULL,3,114,NULL,36,215,NULL,NULL,5,NULL,59,NULL,NULL,1,6,NULL,5,NULL,NULL,1,1,64,NULL,NULL,NULL,313,NULL,9,1331,23,NULL,NULL,4,4,NULL,4,NULL,4,1,NULL,NULL,40,NULL,NULL,NULL,1,29,1,3,8,1,NULL,NULL,140,NULL,NULL,NULL,NULL,19,6,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,1,NULL,6,105,1,NULL,46,2,NULL,3,NULL,222,NULL,2,NULL,NULL,NULL,NULL,NULL,4,1,55,33,NULL,51,NULL,NULL,23,15,NULL,NULL,NULL
2021-07-01,P,35,NULL,2,NULL,6,NULL,121,NULL,64,18,NULL,7,NULL,34,NULL,NULL,NULL,NULL,22,189,NULL,1,NULL,NULL,975,NULL,NULL,NULL,NULL,2,NULL,14,16,NULL,27,NULL,NULL,NULL,1269,NULL,NULL,2,NULL,NULL,104,NULL,NULL,34,7,NULL,20,NULL,23,23,NULL,3,NULL,2,NULL,NULL,NULL,NULL,NULL,92,NULL,2,NULL,NULL,26,NULL,56,NULL,20,NULL,NULL,6,NULL,3,NULL,NULL,20,59,NULL,13,NULL,104,NULL,NULL,15,1,NULL,NULL,44,NULL,1,NULL,2,46,NULL,43,40,NULL,18,47,NULL,41,NULL,97,NULL,42,NULL,1,NULL,23,NULL,NULL,82,NULL,22,NULL,NULL,23,NULL,8,NULL,NULL,151,9,NULL,NULL,NULL,NULL,54,17,NULL,NULL,52,NULL,NULL,15,11,2,21,NULL,6,1,NULL,5,NULL,NULL,130,NULL,NULL,NULL,89,NULL,NULL,16,NULL,1126,NULL,11,NULL,6,NULL,4,NULL,NULL,30,NULL,NULL,NULL,438,NULL,NULL,9,4,NULL,NULL,NULL,27,NULL,NULL,3,NULL,NULL,NULL,NULL,308,1,NULL,21,NULL,22,NULL,17,NULL,20,NULL,NULL,1473,NULL,24,NULL,NULL,NULL,NULL,80,NULL,20,NULL,4,NULL,14,NULL,26,NULL,NULL,16179,NULL,NULL,36,NULL
2021-07-02,C,NULL,1,164,NULL,NULL,2,NULL,NULL,29,56,5,NULL,NULL,4,NULL,111,NULL,130,1,119,NULL,80,1,NULL,3,25,NULL,29,585,72,NULL,485,5,NULL,854,1,NULL,NULL,33,NULL,NULL,28,NULL,NULL,NULL,NULL,8,NULL,NULL,3,NULL,NULL,140,NULL,NULL,20,29,NULL,10,21,NULL,NULL,NULL,143,205,NULL,NULL,13,NULL,4,18,9,130,49,NULL,1,NULL,121,76,NULL,3,28,112,47,NULL,6,NULL,1,11,6,NULL,8,NULL,NULL,45,65,NULL,1,NULL,NULL,148,NULL,48,NULL,NULL,152,1,2,NULL,1,12,NULL,NULL,40,2,2,324,NULL,NULL,1,NULL,NULL,NULL,NULL,64,1,15,436,NULL,NULL,63,26,14,1,5,1,6,18,34,NULL,1,NULL,5,115,NULL,1,NULL,4078,1,328,89,201,NULL,NULL,9,NULL,NULL,NULL,NULL,1,4,NULL,NULL,50,NULL,51,1,NULL,69,NULL,1,15,NULL,NULL,NULL,209,NULL,NULL,NULL,NULL,32,1,NULL,17,NULL,NULL,NULL,18,NULL,1,NULL,NULL,NULL,NULL,57,30,NULL,84,26,NULL,4,NULL,51,1,6,200,NULL,2,NULL,NULL,6,5,22,60,NULL,199,NULL,NULL,20,73,NULL,1,NULL
2021-07-02,P,26,NULL,75,NULL,24,NULL,23,NULL,106,35,NULL,5,NULL,13,NULL,10,NULL,NULL,18,85,NULL,7,NULL,NULL,22,NULL,NULL,NULL,1,1,NULL,111,5,NULL,184,NULL,NULL,NULL,295,NULL,NULL,5,1,NULL,69,NULL,1,2,28,NULL,7,NULL,266,53,NULL,28,NULL,13,NULL,NULL,7,NULL,NULL,217,NULL,54,NULL,NULL,70,NULL,86,NULL,NULL,NULL,NULL,51,NULL,8,NULL,NULL,16,188,NULL,2,NULL,208,NULL,NULL,78,4,3,NULL,150,NULL,9,2,21,324,NULL,33,103,NULL,7,33,NULL,143,NULL,75,NULL,146,NULL,2,NULL,22,NULL,NULL,343,NULL,25,NULL,NULL,111,NULL,3,NULL,NULL,NULL,130,5,NULL,1,NULL,17,20,NULL,NULL,90,1,1,3,65,NULL,1,NULL,40,7,NULL,9,NULL,NULL,152,NULL,NULL,NULL,110,NULL,NULL,79,NULL,7,NULL,107,NULL,13,NULL,1,NULL,NULL,10,NULL,11,NULL,445,NULL,NULL,1,7,NULL,35,NULL,61,NULL,11,NULL,42,NULL,NULL,1,121,28,NULL,237,NULL,40,NULL,NULL,NULL,12,NULL,NULL,28,NULL,27,NULL,1,NULL,NULL,66,NULL,26,NULL,3,NULL,29,NULL,5,7,NULL,101,NULL,NULL,71,1
2021-07-06,P,37,NULL,20,NULL,35,NULL,39,NULL,60,39,NULL,13,NULL,47,NULL,1,NULL,NULL,5,129,NULL,2,NULL,NULL,11,NULL,NULL,5,NULL,NULL,NULL,20,28,NULL,182,NULL,NULL,NULL,421,NULL,NULL,6,NULL,NULL,269,NULL,NULL,29,133,NULL,27,NULL,27,140,NULL,4,NULL,20,NULL,NULL,3,NULL,NULL,197,NULL,70,NULL,NULL,37,NULL,70,NULL,47,NULL,NULL,151,NULL,29,NULL,NULL,12,134,NULL,6,NULL,55,NULL,NULL,18,14,10,2,156,NULL,7,1,23,1154,NULL,40,3,NULL,304,154,NULL,156,NULL,334,NULL,144,1,12,NULL,44,NULL,NULL,171,NULL,147,NULL,NULL,114,NULL,22,NULL,NULL,53,13,6,NULL,NULL,NULL,53,24,NULL,NULL,10,NULL,13,323,35,NULL,17,2,80,51,NULL,11,NULL,NULL,414,1,NULL,NULL,451,NULL,NULL,79,NULL,5,NULL,295,NULL,8,NULL,2,NULL,NULL,1,NULL,32,NULL,177,NULL,NULL,4,216,NULL,5,NULL,39,NULL,61,NULL,269,NULL,NULL,NULL,24,29,NULL,60,NULL,1,1,23,NULL,19,NULL,NULL,78,NULL,47,NULL,NULL,NULL,NULL,43,NULL,4,NULL,134,NULL,10,NULL,5,NULL,NULL,434,NULL,NULL,69,NULL
2021-07-06,C,NULL,NULL,183,NULL,33,NULL,NULL,NULL,53,277,181,NULL,NULL,NULL,NULL,1494,NULL,5,4,415,NULL,55,1,NULL,5,27,NULL,22,405,28,NULL,772,2,NULL,1075,4,NULL,NULL,85,NULL,11,5,NULL,NULL,NULL,NULL,8,15,NULL,5,2,10,249,NULL,NULL,69,3,NULL,NULL,473,NULL,NULL,NULL,167,NULL,NULL,NULL,41,28,1,25,53,79,19,NULL,NULL,NULL,38,248,241,13,465,90,277,NULL,NULL,NULL,NULL,10,28,NULL,8,NULL,NULL,12,25,NULL,7,NULL,NULL,10,NULL,22,NULL,NULL,330,2,3,NULL,19,53,2,NULL,2,2,2,2594,NULL,NULL,3,4,29,NULL,NULL,34,13,11,300,NULL,NULL,563,10,298,NULL,22,NULL,5,13,234,NULL,6,NULL,57,183,NULL,1,NULL,598,2,255,203,3,NULL,NULL,13,NULL,6,10,2,NULL,15,1,NULL,20,1,17,NULL,1,104,NULL,13,9,NULL,58,3,216,NULL,NULL,NULL,NULL,23,NULL,NULL,4,NULL,1,NULL,3,NULL,NULL,NULL,NULL,NULL,4,23,301,NULL,109,235,NULL,16,NULL,113,NULL,18,1,NULL,NULL,NULL,5,5,8,66,42,NULL,234,4,4,28,149,NULL,2,5
2021-07-07,C,NULL,5,112,NULL,4,NULL,1,10,55,22,174,NULL,NULL,2,NULL,107,5,8,8,109,NULL,75,1,NULL,14,3,1,11,293,70,NULL,650,8,NULL,1159,3,NULL,1,67,NULL,NULL,17,NULL,10,NULL,NULL,5,5,NULL,5,6,NULL,51,NULL,NULL,8,13,NULL,NULL,53,7,1,NULL,65,3,NULL,NULL,1,2,11,12,1,19,26,NULL,NULL,NULL,156,271,NULL,5,169,57,33,NULL,NULL,NULL,NULL,11,49,NULL,NULL,4,NULL,18,20,NULL,NULL,NULL,5,29,NULL,125,NULL,1,634,3,NULL,NULL,6,5,4,15,35,NULL,12,175,NULL,8,2,2,10,NULL,3,35,1,14,196,NULL,NULL,16,NULL,226,NULL,NULL,NULL,3,6,33,1,NULL,NULL,27,303,1,NULL,NULL,441,NULL,19,218,24,NULL,NULL,NULL,NULL,3,7,2,104,1,1,NULL,21,1,15,NULL,NULL,99,NULL,5,10,NULL,1,NULL,81,NULL,NULL,NULL,NULL,3,NULL,NULL,2,NULL,1,5,10,NULL,NULL,NULL,10,1,7,81,83,NULL,127,45,NULL,9,NULL,179,2,19,19,NULL,NULL,NULL,5,5,128,243,25,NULL,81,67,NULL,119,11,NULL,NULL,2
2021-07-07,P,245,NULL,2,NULL,55,NULL,18,NULL,60,3,4,19,NULL,93,NULL,NULL,NULL,NULL,102,21,NULL,4,NULL,NULL,22,NULL,NULL,NULL,NULL,1,NULL,3,21,NULL,269,NULL,NULL,NULL,245,NULL,NULL,2,NULL,NULL,24,NULL,NULL,6,83,NULL,55,NULL,9,611,NULL,1,NULL,98,NULL,NULL,10,NULL,NULL,13,NULL,1,NULL,NULL,48,NULL,146,NULL,13,NULL,NULL,59,NULL,5,NULL,NULL,5,63,NULL,6,NULL,28,NULL,NULL,28,52,25,NULL,4658,NULL,4,NULL,35,377,NULL,16,5,NULL,76,159,NULL,67,NULL,80,NULL,54,1,13,NULL,53,NULL,NULL,23,NULL,6,NULL,NULL,75,NULL,3,8,NULL,4,5,15,NULL,2,NULL,65,95,NULL,NULL,21,NULL,NULL,10,80,5,50,NULL,287,15,NULL,5,NULL,NULL,349,NULL,NULL,NULL,122,NULL,NULL,28,NULL,25,NULL,166,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,100,NULL,NULL,2,20,NULL,7,NULL,51,NULL,10,NULL,20,NULL,NULL,NULL,33,32,NULL,99,NULL,5,NULL,21,NULL,25,NULL,NULL,42,NULL,51,NULL,4,NULL,NULL,27,NULL,2,1,247,1,6,NULL,11,NULL,NULL,270,NULL,NULL,20,NULL
2021-07-08,C,1,1,95,NULL,18,NULL,1,1,1222,56,6,NULL,NULL,NULL,NULL,53,1,11,5,124,NULL,42,NULL,NULL,6,4,NULL,26,165,26,NULL,923,5,NULL,1100,30,NULL,NULL,146,4,NULL,16,1,NULL,2,NULL,8,7,NULL,3,235,NULL,85,NULL,3,27,1,1,NULL,19,NULL,NULL,NULL,335,NULL,NULL,NULL,15,11,11,4,10,23,26,NULL,2,NULL,57,82,NULL,NULL,489,NULL,84,NULL,3,NULL,NULL,7,42,NULL,2,4,NULL,56,33,NULL,8,NULL,8,145,NULL,125,4,1,643,7,1,NULL,3,33,4,10,55,NULL,64,266,1,2,12,NULL,21,NULL,14,31,NULL,12,746,NULL,NULL,22,1,117,NULL,NULL,NULL,3,15,31,NULL,6,4,21,69,NULL,NULL,1,799,NULL,17,807,44,3,3,11,NULL,NULL,1,30,91,15,NULL,NULL,17,NULL,36,NULL,NULL,80,NULL,39,206,3,NULL,NULL,52,NULL,1,5,NULL,64,NULL,NULL,2,NULL,NULL,3,3,4,2,NULL,134,NULL,1,186,96,NULL,614,2,NULL,25,1,78,NULL,5,NULL,NULL,22,NULL,NULL,3,74,96,76,1,78,2,NULL,175,77,NULL,2,2
2021-07-08,P,34,NULL,NULL,NULL,25,NULL,18,NULL,356,3,NULL,24,NULL,3023,NULL,1,NULL,NULL,184,42,NULL,NULL,NULL,NULL,146,NULL,NULL,NULL,NULL,100,NULL,1,3,NULL,19,NULL,NULL,NULL,1395,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,47,27,NULL,56,NULL,29,259,NULL,NULL,NULL,132,NULL,NULL,8,NULL,NULL,10,NULL,17,NULL,NULL,29,NULL,103,NULL,6,1,NULL,88,NULL,401,10,NULL,5,47,NULL,NULL,NULL,59,NULL,NULL,22,8,31,NULL,402,NULL,3,1,11,166,NULL,20,NULL,NULL,91,755,NULL,29,NULL,2175,NULL,68,3,9,NULL,72,NULL,NULL,60,NULL,39,NULL,NULL,179,NULL,65,1,NULL,2,153,NULL,NULL,1,NULL,21,51,NULL,NULL,90,NULL,NULL,15,85,NULL,3,NULL,15,13,NULL,306,NULL,NULL,1155,NULL,NULL,NULL,665,NULL,NULL,29,NULL,11,NULL,64,NULL,3,NULL,NULL,10,NULL,NULL,NULL,53,NULL,368,NULL,NULL,NULL,28,NULL,16,NULL,275,NULL,27,NULL,58,NULL,NULL,NULL,10,6,NULL,106,NULL,5,NULL,4,NULL,40,NULL,NULL,106,NULL,13,NULL,5,NULL,NULL,54,NULL,30,NULL,43,1,22,NULL,NULL,NULL,NULL,457,NULL,NULL,41,NULL
2021-07-09,C,NULL,1,137,NULL,4,NULL,NULL,NULL,1063,66,24,1,NULL,NULL,NULL,77,NULL,9,5,132,NULL,136,NULL,NULL,7,15,NULL,16,24,33,NULL,941,2,NULL,811,40,NULL,NULL,62,2,1,7,38,NULL,2,13,12,3,NULL,4,9,NULL,41,4,4,35,9,NULL,NULL,14,NULL,3,NULL,205,28,NULL,NULL,NULL,1,3,7,1,69,43,NULL,NULL,NULL,51,83,NULL,2,231,26,29,NULL,6,NULL,2,7,62,NULL,20,19,NULL,10,27,NULL,NULL,NULL,7,85,1,77,NULL,NULL,156,44,6,NULL,1,11,3,NULL,22,NULL,1,173,1,NULL,NULL,NULL,5,NULL,2,215,NULL,30,880,NULL,NULL,22,1,76,NULL,13,NULL,NULL,7,37,NULL,NULL,NULL,70,146,2,NULL,NULL,685,NULL,42,722,6,1,NULL,4,NULL,NULL,1,129,37,15,NULL,NULL,15,NULL,31,NULL,NULL,159,11,5,9,NULL,NULL,NULL,171,NULL,NULL,7,NULL,7,NULL,1,1,4,1,11,7,NULL,4,NULL,6,NULL,4,192,109,1,206,NULL,NULL,11,1,179,1,13,NULL,NULL,NULL,4,NULL,16,37,261,91,1,117,1,12,373,70,NULL,NULL,1
2021-07-09,P,192,NULL,64,NULL,117,NULL,34,NULL,70,7,NULL,65,NULL,191,NULL,11,NULL,2,30,51,NULL,NULL,NULL,NULL,46,NULL,NULL,3,NULL,NULL,NULL,NULL,7,NULL,36,NULL,NULL,NULL,526,NULL,NULL,1,NULL,NULL,38,NULL,NULL,12,117,NULL,66,NULL,26,290,NULL,4,NULL,45,NULL,NULL,54,NULL,NULL,10,NULL,60,NULL,NULL,88,NULL,83,NULL,5,NULL,NULL,138,NULL,26,NULL,NULL,1,48,NULL,6,NULL,104,NULL,NULL,65,121,28,NULL,811,NULL,NULL,2,177,70,NULL,42,NULL,NULL,57,1130,NULL,34,NULL,4806,NULL,165,NULL,48,NULL,46,NULL,NULL,53,NULL,11,NULL,NULL,243,NULL,29,NULL,NULL,15,1,30,NULL,NULL,NULL,18,122,NULL,NULL,38,NULL,NULL,26,204,NULL,28,11,52,1309,NULL,27,NULL,NULL,333,NULL,NULL,NULL,276,NULL,NULL,55,NULL,23,NULL,299,NULL,1,NULL,1,NULL,NULL,3,NULL,8,2,150,NULL,NULL,4,11,NULL,39,NULL,39,NULL,15,NULL,39,NULL,NULL,NULL,56,38,NULL,316,NULL,6,2,13,NULL,3,NULL,NULL,37,NULL,747,NULL,3,NULL,NULL,85,NULL,23,13,48,2,13,NULL,1,NULL,NULL,178,NULL,NULL,73,NULL
2021-07-12,C,2,2,617,NULL,37,NULL,NULL,NULL,140,181,38,NULL,1,17,NULL,1843,4,46,18,204,NULL,175,1,2,12,55,NULL,82,1155,44,NULL,1902,4,17,3906,38,1,NULL,306,3,NULL,111,14,NULL,10,2,67,9,5,2,8,3,595,NULL,5,166,36,NULL,2,1795,3,3,1,463,5,NULL,NULL,2,30,8,47,7,101,89,1,33,NULL,545,232,NULL,11,456,5,132,1,15,13,NULL,21,53,NULL,45,316,NULL,137,84,NULL,1,41,10,452,NULL,65,NULL,3,1239,20,NULL,2,200,182,1,20,26,1,18,941,2,6,12,NULL,103,NULL,7,269,3,100,957,2,NULL,1600,NULL,94,5,11,NULL,22,1143,77,NULL,38,NULL,37,769,NULL,5,NULL,1584,2,145,713,2,2,NULL,18,101,NULL,7,59,42,49,NULL,1,116,1,54,NULL,4,138,2,15,97,26,1,NULL,151,10,1,5,NULL,32,51,1,7,11,2,NULL,12,1,5,NULL,102,NULL,25,59,101,1,439,124,NULL,13,1,222,3,138,5,1,10,NULL,9,64,34,371,265,NULL,393,11,1,1275,35,NULL,16,16
2021-07-12,P,101,NULL,12,NULL,139,NULL,27,NULL,294,201,4,58,NULL,96,NULL,14,NULL,17,12,189,NULL,40,NULL,NULL,90,NULL,NULL,16,2,107,NULL,232,126,NULL,392,NULL,NULL,NULL,1019,NULL,NULL,22,1,NULL,59,NULL,8,5,162,NULL,30,NULL,471,205,NULL,71,1,155,NULL,21,36,NULL,NULL,281,1,59,NULL,NULL,84,NULL,196,NULL,67,2,NULL,234,NULL,14,NULL,NULL,46,264,NULL,9,NULL,121,NULL,NULL,211,51,61,7,654,NULL,32,93,29,539,NULL,141,30,NULL,96,434,NULL,88,3,84,NULL,232,16,77,NULL,70,NULL,NULL,692,NULL,175,NULL,NULL,158,NULL,55,14,NULL,95,52,35,NULL,14,NULL,80,153,2,NULL,34,NULL,8,40,210,NULL,29,2,36,145,NULL,38,NULL,NULL,458,NULL,NULL,NULL,339,NULL,NULL,93,NULL,40,17,135,NULL,63,NULL,13,1,NULL,148,NULL,14,14,111,NULL,NULL,10,500,NULL,42,NULL,123,NULL,28,3,142,NULL,NULL,1,22,84,NULL,135,NULL,229,26,104,NULL,76,NULL,NULL,130,NULL,101,NULL,21,1,NULL,90,NULL,246,11,82,5,27,NULL,17,NULL,NULL,359,2,NULL,217,10
2021-07-13,P,152,NULL,26,NULL,91,NULL,85,NULL,272,105,NULL,15,NULL,188,NULL,46,NULL,10,41,384,NULL,12,NULL,NULL,527,NULL,NULL,17,1,5,NULL,16,12,NULL,47,NULL,NULL,NULL,786,NULL,NULL,6,NULL,NULL,77,NULL,12,37,105,NULL,41,NULL,91,95,NULL,33,NULL,17,NULL,21,49,NULL,NULL,253,NULL,38,NULL,NULL,80,NULL,280,NULL,50,3,NULL,191,NULL,6,NULL,NULL,42,2440,NULL,23,NULL,223,NULL,NULL,151,49,23,10,432,NULL,10,18,11,233,NULL,191,64,NULL,42,319,NULL,98,NULL,114,NULL,419,11,29,NULL,139,NULL,NULL,180,NULL,84,NULL,NULL,137,NULL,67,18,NULL,107,248,NULL,NULL,14,NULL,158,62,NULL,NULL,80,NULL,3,45,80,NULL,247,NULL,37,94,NULL,23,NULL,NULL,854,NULL,NULL,NULL,420,NULL,NULL,117,NULL,22,20,27,NULL,35,NULL,8,1,NULL,112,NULL,17,14,142,NULL,NULL,28,177,NULL,26,NULL,160,NULL,101,1,137,NULL,NULL,NULL,5,166,NULL,119,NULL,57,15,114,NULL,33,NULL,NULL,216,NULL,45,NULL,11,NULL,NULL,135,NULL,182,17,39,8,12,NULL,131,NULL,NULL,386,1,NULL,100,NULL
2021-07-13,C,NULL,1,299,NULL,12,1,NULL,NULL,60,176,60,NULL,NULL,15,NULL,408,NULL,31,31,301,1,161,1,2,5,70,1,40,430,211,2,923,2,NULL,4660,22,1,NULL,42,1,4,44,19,NULL,13,1,49,3,7,1,23,NULL,319,NULL,NULL,163,27,NULL,2,259,9,11,NULL,262,NULL,NULL,NULL,NULL,5,1,18,2,83,28,NULL,13,NULL,216,188,NULL,6,242,4,81,NULL,11,14,NULL,4,32,NULL,2,439,NULL,31,46,NULL,8,NULL,1,193,3,41,6,NULL,1069,54,NULL,2,15,68,4,27,17,NULL,NULL,1057,NULL,11,4,NULL,2,NULL,10,48,1,140,645,NULL,NULL,127,NULL,79,NULL,19,NULL,10,1,43,NULL,10,1,14,142,NULL,NULL,NULL,1547,NULL,35,529,4,NULL,NULL,29,NULL,NULL,4,NULL,15,58,NULL,1,143,4,79,NULL,NULL,197,10,18,41,15,NULL,NULL,180,NULL,1,7,NULL,46,10,NULL,74,5,1,2,17,NULL,5,NULL,57,NULL,1,47,85,NULL,650,4,NULL,20,NULL,23,1,51,5,1,10,NULL,5,49,41,111,187,NULL,194,6,3,39,14,1,11,4
2021-07-14,C,1,NULL,269,NULL,5,4,NULL,10,93,75,313,NULL,NULL,8,NULL,260,NULL,57,14,1799,4,78,2,NULL,26,49,NULL,20,184,163,NULL,1399,13,NULL,5292,1,4,4,275,NULL,1,28,202,NULL,19,NULL,90,16,2,NULL,18,1,106,NULL,NULL,43,24,1,NULL,238,6,2,NULL,448,3,NULL,NULL,3,3,21,102,1,201,18,1,27,2,124,131,NULL,23,1008,3,196,5,5,1,NULL,7,60,3,13,32,1,19,1344,NULL,1,NULL,9,914,NULL,40,NULL,NULL,249,11,NULL,1,40,64,5,NULL,54,NULL,1,1382,NULL,1,3,9,48,NULL,62,62,2,276,406,NULL,2,131,1,301,2,14,1,11,81,47,1,10,3,77,394,NULL,1,NULL,5302,20,17,286,21,20,NULL,14,8,NULL,3,NULL,27,92,NULL,NULL,100,1,272,NULL,NULL,310,NULL,8,221,34,NULL,NULL,242,4,NULL,1,NULL,27,1,NULL,5,18,NULL,17,321,6,10,3,1,NULL,27,947,202,NULL,330,5,NULL,17,1,155,NULL,40,1,2,8,NULL,11,189,21,27,104,NULL,733,10,NULL,93,14,1,5,NULL
